version,family,target,feature_set,std_ratio,neg_r2_share,mae_glob,mae_med_subj,mae_best_subj,mae_worst_subj,n_subjects
v0101,lstm,lt1,EMG,0.9601290225982666,0.16666666666666666,4.328053792317708,3.196899890899658,1.3863505125045776,15.602537155151367,18
v0101,lstm,lt1,NIRS,0.9553953409194946,0.3333333333333333,4.5115910847981775,3.237706184387207,1.589848279953003,13.216814994812012,18
v0101,lstm,lt1,EMG_NIRS,0.8966579437255859,0.2222222222222222,3.7293914794921874,2.5232486724853516,1.0618064403533936,8.0824556350708,18
v0101,lstm,lt1,EMG_NIRS_HRV,0.9193412661552429,0.05555555555555555,3.683579508463542,2.5004723072052,0.6105005145072937,8.509148597717285,18
v0101,lstm,lt2,EMG,1.0874533653259277,0.4444444444444444,3.8218953450520834,2.8693718910217285,1.3509775400161743,7.436824321746826,18
v0101,lstm,lt2,NIRS,0.7842059135437012,0.4444444444444444,4.974806213378907,4.322118759155273,1.421801209449768,13.069082260131836,18
v0101,lstm,lt2,EMG_NIRS,0.9051017165184021,0.16666666666666666,3.634558359781901,2.760880947113037,1.2327382564544678,8.826190948486328,18
v0101,lstm,lt2,EMG_NIRS_HRV,0.9748401641845703,0.1111111111111111,2.4130264282226563,1.9947314262390137,1.135308861732483,5.712770938873291,18
v0102,tcn,lt1,EMG,0.23512714868709955,0.7777777777777778,6.326530037401467,5.080159569666224,3.1532421384616933,11.57647607473859,18
v0102,tcn,lt1,NIRS,0.2529595073699503,0.7222222222222222,5.905709675857674,5.293300262525019,2.6046757639013784,11.348037688573884,18
v0102,tcn,lt1,EMG_NIRS,0.24758757860429367,0.9444444444444444,6.142178772826591,5.384387074011077,3.251927483707264,9.780157608192765,18
v0102,tcn,lt1,EMG_NIRS_HRV,0.32541831225014406,0.7222222222222222,6.054676172332419,5.844664128303086,3.3268888648308432,9.653852214055288,18
v0102,tcn,lt2,EMG,0.26085287203055785,0.6875,6.609469074169058,4.783672706807641,2.874766012958075,11.6580076792769,16
v0102,tcn,lt2,NIRS,0.30088436550680187,0.875,6.191532166399447,5.0724241027178145,3.150239945591407,11.409720137209632,16
v0102,tcn,lt2,EMG_NIRS,0.25738799157131026,0.625,6.102254424546403,4.6386362623852015,3.030775081567669,11.133840463940263,16
v0102,tcn,lt2,EMG_NIRS_HRV,0.2311185043760557,0.625,5.192484818039997,4.773089176574669,3.0697448492879227,8.595048776868062,16
v0103,wavelet,lt1,EMG,0.38416851627030874,0.3888888888888889,4.951781074709844,3.5929985042945827,1.8430251666954023,10.944527621141269,18
v0103,wavelet,lt1,NIRS,0.5295514913453552,0.5555555555555556,5.964671216836722,4.835337455500528,2.471580838495748,19.179298879989084,18
v0103,wavelet,lt1,EMG_NIRS,0.3400388370692138,0.4444444444444444,5.456362342140068,4.491346137443177,2.4462812718784024,10.28252605548351,18
v0103,wavelet,lt1,EMG_NIRS_HRV,0.4678781353777284,0.16666666666666666,4.1438114760861176,3.6456479303677574,1.0661600737660921,10.094722877068085,18
v0103,wavelet,lt2,EMG,0.5765620274929271,0.5882352941176471,5.150926014202673,4.231302698758627,1.4918996484174323,10.116363669582139,17
v0103,wavelet,lt2,NIRS,0.41797800289845644,0.47058823529411764,4.605593314505801,4.870651517112874,1.653407405178705,6.755464194114401,17
v0103,wavelet,lt2,EMG_NIRS,0.43391891664421095,0.35294117647058826,4.912455144574557,3.7835826010240154,2.0580248533018195,11.279371550418054,17
v0103,wavelet,lt2,EMG_NIRS_HRV,0.42578648409060105,0.5294117647058824,4.555103832178235,3.9879719102258115,1.774456490251537,8.440792318458923,17
v0104,lstm,lt1,EMG,0.5805543804859878,0.3333333333333333,4.334429248147343,3.2701981389064185,1.9471249100572243,8.841946935762255,18
v0104,lstm,lt1,NIRS,0.6666086598617598,0.3333333333333333,4.305854924270736,3.9910977287440685,2.025059861792887,9.101392351963874,18
v0104,lstm,lt1,EMG_NIRS,0.7292652795550307,0.1111111111111111,3.575002973059998,2.7564631298463116,0.9847756113691652,6.762665206642258,18
v0104,lstm,lt1,EMG_NIRS_HRV,0.7829903657178406,0.1111111111111111,3.969886679690124,2.9196240221585708,1.232873073596012,9.408746456235322,18
v0104,lstm,lt2,EMG,0.5631958727620924,0.17647058823529413,4.623906569689052,3.6302903729405775,1.549284495530111,10.700880506115931,17
v0104,lstm,lt2,NIRS,0.5686714199994579,0.47058823529411764,5.321826251817695,4.1942366040760275,1.5240979547024047,10.659992032023972,17
v0104,lstm,lt2,EMG_NIRS,0.8122063616062866,0.4117647058823529,4.679831236938751,3.7818380388783193,1.5310403798959993,10.149697879748379,17
v0104,lstm,lt2,EMG_NIRS_HRV,0.6431770487952836,0.11764705882352941,2.7773875365391367,2.3835087001987296,1.4166531631571813,4.074401644772263,17
v0106a,wavelet,lt1,EMG,0.6738392703882006,0.3333333333333333,4.861072508674982,3.6978533645497365,1.2540904756250055,8.884334615020435,18
v0106a,wavelet,lt1,NIRS,0.7177007478879275,0.2222222222222222,3.972333504136929,3.41455304242113,1.219134932824026,10.322853616055133,18
v0106a,wavelet,lt1,EMG_NIRS,0.6868285831941427,0.1111111111111111,4.01435586185224,3.2457420686503715,1.7980008023524632,7.11492928536322,18
v0106a,wavelet,lt1,EMG_NIRS_HRV,0.739027129725029,0.05555555555555555,4.005233719279443,2.9606987358166132,1.3892941955952254,10.503661197178365,18
v0106a,wavelet,lt2,EMG,0.49583602094197843,0.35294117647058826,4.643309618744576,3.748110617532084,1.5928256583242562,8.551752605611204,17
v0106a,wavelet,lt2,NIRS,0.5952896465825873,0.5294117647058824,5.3295769262097705,4.21951408969098,1.5767752528968153,11.310412714963666,17
v0106a,wavelet,lt2,EMG_NIRS,0.5409590377493151,0.29411764705882354,4.572015443622241,3.2491509057403194,1.9108035281790394,10.040454329987613,17
v0106a,wavelet,lt2,EMG_NIRS_HRV,0.7193736504361188,0.11764705882352941,2.927830348257713,2.9443873057457486,1.170984866802631,5.5341561106389054,17
v0106b,wavelet,lt1,EMG,0.5937098883522807,0.5555555555555556,5.0594148955052045,4.067456296351432,1.0401909813002477,10.562974779210474,18
v0106b,wavelet,lt1,NIRS,0.5440694531742094,0.16666666666666666,3.951227055521344,3.396870441850285,1.2105547162315289,7.033867209541023,18
v0106b,wavelet,lt1,EMG_NIRS,0.5455744787890062,0.3333333333333333,4.639010223669236,3.869508140011656,1.8658149933907717,8.40155966286784,18
v0106b,wavelet,lt1,EMG_NIRS_HRV,0.6611642570400019,0.2222222222222222,4.38789032907042,3.311155090309656,1.9970115496816279,9.970646408436467,18
v0106b,wavelet,lt2,EMG,0.5645921653239134,0.4117647058823529,5.057159662486877,4.62450666430015,1.27603251692709,9.09483320064946,17
v0106b,wavelet,lt2,NIRS,0.6758334967674566,0.35294117647058826,4.500632263039352,3.650374692881454,1.4458331396229585,11.206378020436842,17
v0106b,wavelet,lt2,EMG_NIRS,0.5025698774200916,0.35294117647058826,4.776424881273226,4.5162758354377415,1.8677040905596662,7.977189052262539,17
v0106b,wavelet,lt2,EMG_NIRS_HRV,0.5795456946727945,0.29411764705882354,3.92315276169948,3.577098241614829,1.416379369819083,7.259115978865647,17
v0106c,wavelet,lt1,EMG,0.30057678741832805,0.3333333333333333,4.518276844141492,3.7204149935946775,1.4968295577894428,7.708168034608382,18
v0106c,wavelet,lt1,NIRS,0.3418195159332782,0.1111111111111111,4.028275335321159,3.6145154211390214,1.3616485349628367,6.755437722730871,18
v0106c,wavelet,lt1,EMG_NIRS,0.3631646427033543,0.3333333333333333,4.478571843790961,3.4534783814047745,2.2562015134654207,7.951473662826717,18
v0106c,wavelet,lt1,EMG_NIRS_HRV,0.37070837520107525,0.1111111111111111,4.167589671049993,3.3910794704573837,1.8111400249166951,6.877335288863203,18
v0106c,wavelet,lt2,EMG,0.2940909777871201,0.35294117647058826,4.724136019429732,4.174695944262058,1.832049867941569,7.116536763759056,17
v0106c,wavelet,lt2,NIRS,0.3153147131981433,0.4117647058823529,4.3659494311500575,3.7033599852326846,1.8547189663490338,7.804949749596701,17
v0106c,wavelet,lt2,EMG_NIRS,0.37622299211815935,0.29411764705882354,4.2817975076872665,3.9099953907648555,2.2114356366972583,7.352782315987097,17
v0106c,wavelet,lt2,EMG_NIRS_HRV,0.3226791042626562,0.29411764705882354,3.9712510126006166,3.2534878495823394,1.9420299734563826,6.386367278570308,17
v0107,ensemble,lt1,EMG,0.5269542711455416,0.4444444444444444,4.426596654813597,3.741751704203038,1.3624819566014772,9.046046395926076,18
v0107,ensemble,lt1,NIRS,0.5299749400798601,0.3333333333333333,3.96963511545564,3.6038875123375185,1.1241538050795485,8.857112206876964,18
v0107,ensemble,lt1,EMG_NIRS,0.6030080855499709,0.3333333333333333,4.413981930504762,3.4953070533723336,1.4006845833084123,8.58261152089157,18
v0107,ensemble,lt1,EMG_NIRS_HRV,0.6879701932926112,0.2222222222222222,4.241700366029331,2.9394640811916544,1.5517677683510074,8.788207213338628,18
v0107,ensemble,lt2,EMG,0.4996819004916364,0.5294117647058824,5.2738546895145895,5.194078980899861,1.6878742210590933,8.187012472513802,17
v0107,ensemble,lt2,NIRS,0.4988288255552124,0.4117647058823529,4.795815297575863,3.9104582675008372,1.4052336978210114,10.309608127103528,17
v0107,ensemble,lt2,EMG_NIRS,0.5104907884709597,0.4117647058823529,4.5304551275301685,4.655142683691319,1.3318619385716657,8.042124462752213,17
v0107,ensemble,lt2,EMG_NIRS_HRV,0.6194372290085913,0.29411764705882354,3.5894431327004312,3.168432334580829,1.6091868621420273,7.1323334888779915,17
v0101_pre,lstm (pre-fix),lt1,EMG,0.109959783147391,0.4444444444444444,5.40442725733103,4.475556210286966,2.40796115416837,9.791541948830567,18
v0101_pre,lstm (pre-fix),lt1,NIRS,0.09053494595535322,0.4444444444444444,5.436518818980498,4.676853653220256,2.5407683870429514,8.936436295376287,18
v0101_pre,lstm (pre-fix),lt1,EMG_NIRS,0.11714549245559394,0.4444444444444444,5.314924978508903,4.565668859211527,2.2733586335872,8.938394169603747,18
v0101_pre,lstm (pre-fix),lt1,EMG_NIRS_HRV,0.12406778365137963,0.3888888888888889,5.3340664603819326,4.535121781900295,2.4100405374791425,9.15227436261987,18
v0101_pre,lstm (pre-fix),lt2,EMG,0.06756926061999409,0.7777777777777778,5.913154782890073,4.780275146528434,3.1343608582308464,9.568608774502936,18
v0101_pre,lstm (pre-fix),lt2,NIRS,0.0346479734239282,0.9444444444444444,6.049435198057705,4.91656393237901,3.2287841444177663,9.78619874063056,18
v0101_pre,lstm (pre-fix),lt2,EMG_NIRS,0.07787768433193018,0.7777777777777778,5.93525822256896,4.769060664108187,3.0706243494842744,9.618513019052497,18
v0101_pre,lstm (pre-fix),lt2,EMG_NIRS_HRV,0.08330512712900504,0.7777777777777778,5.845616494654069,4.738042232268354,3.0547030308791654,9.36578847375817,18
v0102_pre,tcn (pre-fix),lt1,EMG,0.14522600933641067,0.8888888888888888,6.150612078321129,5.069924833964206,3.0109098829997256,9.074055659922552,18
v0102_pre,tcn (pre-fix),lt1,NIRS,0.020220472491531395,1.0,5.890626486646398,5.201296144136366,2.9655706095231276,8.543669081199942,18
v0102_pre,tcn (pre-fix),lt1,EMG_NIRS,0.12772367758207775,1.0,6.1879777318619595,5.776058382588984,3.509950004346601,8.45851677992132,18
v0102_pre,tcn (pre-fix),lt1,EMG_NIRS_HRV,0.08099231810096189,1.0,6.213728069080631,5.635565921175116,3.468269458949459,8.964323458073174,18
v0102_pre,tcn (pre-fix),lt2,EMG,0.08370363875406618,0.875,5.807940560482002,4.954180029630557,3.159378249669057,9.606105292207745,16
v0102_pre,tcn (pre-fix),lt2,NIRS,0.028506972865782555,0.9375,5.728059504821701,5.076970847012676,2.899061299632605,9.643382396942334,16
v0102_pre,tcn (pre-fix),lt2,EMG_NIRS,0.10254318573933704,0.75,5.782528983092051,5.062040677031629,2.9266290293169086,11.220235593109221,16
v0102_pre,tcn (pre-fix),lt2,EMG_NIRS_HRV,0.1085014371815607,0.4375,5.058295399352973,4.838701026145044,3.182334684603874,6.555724454049889,16
v0103_pre,wavelet (pre-fix),lt1,EMG,0.029794893224067524,0.7777777777777778,5.674419034927622,5.09783342407615,2.8754378358205335,9.273818549808002,18
v0103_pre,wavelet (pre-fix),lt1,NIRS,0.02839437631069057,0.6111111111111112,5.6500357552505225,4.806003472326619,2.84008090878738,9.296318650329171,18
v0103_pre,wavelet (pre-fix),lt1,EMG_NIRS,0.02409542532302242,0.8333333333333334,5.723338051834264,5.062058610806585,2.880194855667342,9.544393303285851,18
v0103_pre,wavelet (pre-fix),lt1,EMG_NIRS_HRV,0.027110573320918693,0.6666666666666666,5.633801982604111,5.038100245384304,2.87453896694636,9.409297731069708,18
v0103_pre,wavelet (pre-fix),lt2,EMG,0.0163362063327428,0.8823529411764706,6.1021308101592515,4.9168336368064836,3.364867698751357,9.877500292319157,17
v0103_pre,wavelet (pre-fix),lt2,NIRS,0.023026626831439495,0.9411764705882353,6.101131632813202,4.930907294212153,3.172130340766371,9.6100713618008,17
v0103_pre,wavelet (pre-fix),lt2,EMG_NIRS,0.015703144818832258,0.8823529411764706,6.158925739128824,4.855965682234435,3.3706029301423603,9.854091587277235,17
v0103_pre,wavelet (pre-fix),lt2,EMG_NIRS_HRV,0.03013369265672818,0.8823529411764706,6.150360522823317,4.915324510493382,3.1049661379189732,9.677988676140641,17
v0104_pre,lstm (pre-fix),lt1,EMG,0.11794166244438314,0.5555555555555556,5.382691012575052,4.479886053741458,2.0723719604226063,8.224770821072612,18
v0104_pre,lstm (pre-fix),lt1,NIRS,0.11794605478105892,0.3888888888888889,5.2193703327920655,4.513541701199802,2.097979047435424,8.976554422456054,18
v0104_pre,lstm (pre-fix),lt1,EMG_NIRS,0.16351591891389755,0.5,5.138456895978321,4.317454990308764,2.2347764095482074,8.106443010176244,18
v0104_pre,lstm (pre-fix),lt1,EMG_NIRS_HRV,0.14190159577102032,0.5555555555555556,5.167141974904696,4.535527667313827,2.3019230650298557,8.317894795572094,18
v0104_pre,lstm (pre-fix),lt2,EMG,0.11049609978881013,0.7058823529411765,5.574372854841231,4.452580699255017,2.867772729309299,8.864918247456199,17
v0104_pre,lstm (pre-fix),lt2,NIRS,5.085656525474124e-05,0.8823529411764706,5.862002510659704,4.950394519632034,3.028137515177496,10.329259642628674,17
v0104_pre,lstm (pre-fix),lt2,EMG_NIRS,0.10720673773708507,0.7647058823529411,5.691561590164653,4.3886206163784856,2.9371863029574246,9.818250878728385,17
v0104_pre,lstm (pre-fix),lt2,EMG_NIRS_HRV,0.14920817134965164,0.5882352941176471,5.391719197019682,4.5187244923043925,2.4857484050071874,8.883425993241504,17
v0106a_pre,wavelet (pre-fix),lt1,EMG,0.11388683730264593,0.5555555555555556,5.268606392646991,4.768614896600945,2.9381442247636977,8.578023797218986,18
v0106a_pre,wavelet (pre-fix),lt1,NIRS,0.15535943026746735,0.3333333333333333,4.992534101879312,4.121989726028082,2.079106703951503,8.383329868830621,18
v0106a_pre,wavelet (pre-fix),lt1,EMG_NIRS,0.10420238075077495,0.6666666666666666,5.379430807530688,4.709000718159816,2.909177244185256,8.2162647947172,18
v0106a_pre,wavelet (pre-fix),lt1,EMG_NIRS_HRV,0.11515471233054704,0.4444444444444444,5.1417356070657645,4.303783789105501,2.606844483821551,8.645602785469965,18
v0106a_pre,wavelet (pre-fix),lt2,EMG,0.10880510987475488,0.7647058823529411,5.577263650105715,4.620319863329888,2.6559615815834308,9.220980023052253,17
v0106a_pre,wavelet (pre-fix),lt2,NIRS,0.0012894100481992004,0.8823529411764706,5.719491595204588,4.950623942800413,3.023969120919513,9.509560358087722,17
v0106a_pre,wavelet (pre-fix),lt2,EMG_NIRS,0.10263080245657402,0.7647058823529411,5.6146277626575705,4.703235876796284,2.9720024776323966,9.67082421767821,17
v0106a_pre,wavelet (pre-fix),lt2,EMG_NIRS_HRV,0.15926074426674375,0.6470588235294118,5.390526373675018,4.469774176996381,2.5639297629599516,8.82972021806499,17
v0106b_pre,wavelet (pre-fix),lt1,EMG,0.16209119307409356,0.6666666666666666,5.324398098816126,4.639248011294638,2.6839883975765777,7.6044352556703325,18
v0106b_pre,wavelet (pre-fix),lt1,NIRS,0.1250578596703215,0.5555555555555556,5.183628454042784,4.442318142741598,2.094476799883113,8.192357429076953,18
v0106b_pre,wavelet (pre-fix),lt1,EMG_NIRS,0.23120741773150244,0.4444444444444444,4.954442667981116,4.540446824167592,2.258138143981298,7.073557395852836,18
v0106b_pre,wavelet (pre-fix),lt1,EMG_NIRS_HRV,0.30956997973978906,0.3333333333333333,4.568413888061082,4.066434173260012,1.9505711315818435,7.005921874154178,18
v0106b_pre,wavelet (pre-fix),lt2,EMG,0.23245401270546637,0.6470588235294118,5.02473703557805,4.736387683683778,1.9789669205101978,6.931477226133932,17
v0106b_pre,wavelet (pre-fix),lt2,NIRS,0.2268233986058117,0.4117647058823529,4.641623712613257,3.9291036242972965,2.0635160977902895,7.805526116093601,17
v0106b_pre,wavelet (pre-fix),lt2,EMG_NIRS,0.3131362218928255,0.5882352941176471,4.808198483938977,4.638951207144406,1.7171559886453867,6.480463320085747,17
v0106b_pre,wavelet (pre-fix),lt2,EMG_NIRS_HRV,0.3697106280503406,0.47058823529411764,4.330002785949941,4.046457157744706,1.8970080411810994,6.463286558111479,17
v0106c_pre,wavelet (pre-fix),lt1,EMG,0.04516488336833853,0.5555555555555556,5.426204204771022,4.759215557235718,3.0552811987297384,8.704063570182516,18
v0106c_pre,wavelet (pre-fix),lt1,NIRS,0.05574661600019486,0.4444444444444444,5.357159233241911,4.5872140649660285,2.777875568082354,8.74702250996799,18
v0106c_pre,wavelet (pre-fix),lt1,EMG_NIRS,0.045576971840130015,0.6111111111111112,5.400191167850334,4.77504367099505,3.0733538436207826,8.588519273561877,18
v0106c_pre,wavelet (pre-fix),lt1,EMG_NIRS_HRV,0.04909694905425302,0.6111111111111112,5.369328814753493,4.637236412361297,2.9599617189411944,8.690596758213625,18
v0106c_pre,wavelet (pre-fix),lt2,EMG,0.03836698041404077,0.7647058823529411,5.633039117167398,4.696483363463375,2.9908446367762163,9.122478130889748,17
v0106c_pre,wavelet (pre-fix),lt2,NIRS,0.03899516083251837,0.8235294117647058,5.711126399466054,4.746030141149166,2.801037092777989,9.34327569461802,17
v0106c_pre,wavelet (pre-fix),lt2,EMG_NIRS,0.04447556894844327,0.7647058823529411,5.659809384372422,4.755760195428537,2.9850250210759546,9.209930850734414,17
v0106c_pre,wavelet (pre-fix),lt2,EMG_NIRS_HRV,0.05185766626348467,0.7647058823529411,5.564363473379515,4.760833334172276,2.790374554618747,8.99521743335732,17
v0107_pre,ensemble (pre-fix),lt1,EMG,0.7964304349850094,0.5,5.656249829911666,4.853132792633181,1.1404966338874158,15.093074379941179,18
v0107_pre,ensemble (pre-fix),lt1,NIRS,0.5605595911440582,0.2777777777777778,4.9150582130909015,3.800536162387586,1.5014384540825603,12.47656368488263,18
v0107_pre,ensemble (pre-fix),lt1,EMG_NIRS,0.9309021254369851,0.3888888888888889,5.826416848617744,4.540290414500431,0.9627410134652487,12.049587893431639,18
v0107_pre,ensemble (pre-fix),lt1,EMG_NIRS_HRV,0.976046993544238,0.3333333333333333,4.493476986938729,3.618569346857871,0.7779890568760369,10.698672994374094,18
v0107_pre,ensemble (pre-fix),lt2,EMG,0.8128800178986534,0.47058823529411764,5.348231260940158,3.842457228873426,1.3551508998287067,9.486802750192728,17
v0107_pre,ensemble (pre-fix),lt2,NIRS,0.5472755674532684,0.35294117647058826,5.126849155418262,4.063011065751851,1.4299025966234884,15.225668231580613,17
v0107_pre,ensemble (pre-fix),lt2,EMG_NIRS,0.9071527119868682,0.5294117647058824,5.170732314867092,4.28247465689122,1.900443580134044,9.842419425048211,17
v0107_pre,ensemble (pre-fix),lt2,EMG_NIRS_HRV,0.9635997991051274,0.17647058823529413,2.960289713472274,2.3838572683353396,0.7602668826496957,8.966049042661762,17
v0011,linear,lt1,EMG,0.8645539574923939,0.05555555555555555,3.7666564433725496,2.942576159934509,1.1149381941428804,8.590597019678318,18
v0011,linear,lt1,NIRS,0.7480513597534545,0.3333333333333333,4.14209147336744,3.6161129173155757,1.5018386427941395,9.69523493463222,18
v0011,linear,lt1,EMG_NIRS,0.8260436575006431,0.05555555555555555,3.5171901066376945,2.111978456816332,1.2137184783106985,6.880744807035801,18
v0011,linear,lt1,EMG_NIRS_HRV,0.8311395747464303,0.05555555555555555,3.286658498277691,2.229274762041312,0.9481139901744423,7.595589540748757,18
v0011,linear,lt2,EMG,0.764199393388399,0.1111111111111111,3.866110819473484,2.7842236194619296,1.3046182487529896,7.6855809897954925,18
v0011,linear,lt2,NIRS,0.7985734584254105,0.3888888888888889,4.219941373365376,3.4476672598834677,0.9961560490601639,9.165273916559718,18
v0011,linear,lt2,EMG_NIRS,0.8359315735741079,0.16666666666666666,3.7411620134211385,2.896482448747774,1.3438024223941372,7.782675264757764,18
v0011,linear,lt2,EMG_NIRS_HRV,0.95109100618918,0.05555555555555555,2.2834815331151708,1.913963696152238,0.7025920712625472,5.251626997205751,18
v0201,wavelet (pre-fix),lt1,EMG,0.5246323275765505,0.4444444444444444,4.7684032388516995,4.181605938090046,1.0430561098021487,8.632717663146902,18
v0201,wavelet (pre-fix),lt1,NIRS,0.5346052650727171,0.16666666666666666,3.8631911833965336,3.2869895293260876,1.304182766142103,9.12230880984053,18
v0201,wavelet (pre-fix),lt1,EMG_NIRS,0.5674172072629382,0.4444444444444444,4.576590827570828,3.7178584678184534,1.6135581143279711,7.977172062490054,18
v0201,wavelet (pre-fix),lt1,EMG_NIRS_HRV,0.6627490526239899,0.1111111111111111,4.14112544696094,3.0986872564683106,1.4487772129531031,9.085370781995648,18
v0201,wavelet (pre-fix),lt2,EMG,0.5421091970309795,0.47058823529411764,5.319389166242989,4.591612835432625,1.6754130401838292,9.207059321041102,17
v0201,wavelet (pre-fix),lt2,NIRS,0.6296401408072324,0.4117647058823529,5.007223317004447,3.5890722251274303,1.7851014606763553,10.944788021814585,17
v0201,wavelet (pre-fix),lt2,EMG_NIRS,0.4534028639360195,0.4117647058823529,4.764892760349013,4.6342659766175816,1.6313061579854744,7.890806850286174,17
v0201,wavelet (pre-fix),lt2,EMG_NIRS_HRV,0.46741662248758975,0.4117647058823529,3.9766010861533703,3.3938642637243412,1.6290411470058013,7.1652416699315244,17
